0	1	1	0	0	1	0	5	2	0	0	0	4	1	2	0	1	0	1	1	0	1	0	0	1	0	1	3	4	2	0	0	0	0	0	1	0	0	2	2	3	0	1	0	2	1	0	0	1	1	0	2	1	4	2	3	0	0	1	1	1	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	1	3	2	2	0	7	2	1	0	0	0	0	5	4	0	0	0	3	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	5	0	0	0	0	3	2	1	0	1	5	1	0	1	3	3	0	2	0	0	0	0	1	0	2	0	0	2	2	0	3	1	1	1	1	0	0	0	1	3	5	4	0	1	0	1	0	1	0	0	0	0	1	2	0	0	1	2	0	1	1	0	0	0	1	2	2	0	10	0	0	0	1	0	0	0	4	0	3	0	2	0	1	0	0	0	1	1	5	1	0	3	1	0	1	2	1	4	1	0	0	0	4	3	1	1	1	0	3	1	1	1	1	1	1	0	2	1	0	0	0	0	1	2	1	8	1	0	1	0	0	2	1	3	0	1	1	4	1	1	5	0	4	0	2	0	0	0	0	0	1	6	3	2	3	1	2	1	2	0	0	0	0	0	2	1	1	9	0	0	0	0	2	0	3	1	4	0	0	0	0	1	1	2	3	1	0	3	0	0	1	0	1	0	4	3	1	0	1	0	1	0	2	2	0	0	1	0	1	0	1	1	0	4	4	0	0	4	3	1	1	4	1	0	3	0	0	1	0	1	0	0	0	0	0	2	0	3	0	0	0	0	2	0	0	0	0	0	2	0	4	1	1	0	3	0	1	1	0	1	2	1	0	1	1	2	0	1	1	1	3	1	0	2	7	0	0	1	2	1	3	5	2	3	0	1	0	0	0	0	2	1	0	1	2	0	0	1	0	0	3	0	1	0	1	4	1	0	0	0	0	1	0	4	3	2	1	4	4	2	2	0	3	1	1	2	1	2	1	0	2	2	2	2	3	0	4	1	0	2	1	0	2	0	2	0	1	3	0	2	4	0	3	0	3	2	1	1	0	1	0	1	1	3	0	5	0	0	0	1	0	2	1	0	2	2	0	1	1	1	0	0	0	0	1	1	0	2	0	1	0	1	1	2	3	0	1	0	2	3	4	2	2	0	0	3	0	0	0	0	1	0	0	0	2	2	0	3	1	0	0	1	1	2	2
0	0	2	0	0	0	1	3	1	0	0	2	1	0	0	0	1	0	1	0	1	4	3	2	1	3	1	0	2	3	0	6	0	1	1	0	0	2	0	0	1	1	3	1	8	2	0	0	0	0	1	0	1	0	1	0	1	1	1	2	3	0	0	0	1	1	0	4	0	1	2	0	1	3	0	1	0	0	1	1	3	0	4	4	2	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	2	0	0	0	0	1	3	0	0	1	0	0	2	1	0	1	0	1	5	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	1	1	0	1	3	0	4	2	1	1	2	1	1	1	0	1	0	0	2	1	1	1	0	2	1	0	1	0	0	0	1	0	2	0	1	1	1	0	0	0	0	2	1	0	1	0	1	5	0	0	4	3	1	0	0	2	0	1	1	0	1	1	0	0	0	2	1	1	2	1	2	0	1	0	0	1	3	2	1	0	0	0	1	5	4	1	3	1	0	1	0	1	1	1	1	2	3	1	0	0	2	2	1	1	3	1	0	3	0	1	0	1	2	1	0	0	5	1	0	4	0	1	0	0	1	2	2	0	4	0	1	3	0	2	1	0	3	0	0	2	0	0	0	2	5	1	16	0	0	1	4	0	1	2	1	2	0	1	1	1	2	1	1	1	1	0	1	0	2	0	0	0	0	0	0	4	0	0	0	1	1	2	1	1	0	0	1	0	0	2	1	0	4	1	0	0	1	1	0	2	0	4	2	1	0	5	0	0	3	0	5	0	3	2	2	1	5	1	0	1	1	1	3	1	0	0	2	2	1	3	1	1	0	1	0	1	1	0	1	3	1	1	1	0	2	0	0	0	1	4	1	0	3	6	1	0	0	2	1	1	2	0	2	0	1	0	1	0	1	1	0	0	0	1	2	0	0	1	1	1	0	0	1	3	7	0	2	0	0	2	1	1	1	2	6	0	4	1	2	3	1	3	0	1	1	2	1	1	5	3	3	2	4	3	0	3	0	0	6	2	1	3	1	0	2	0	4	2	6	3	1	0	1	2	4	2	1	3	1	0	0	3	3	2	0	0	2	4	0	0	0	3	0	2	1	0	1	0	0	0	0	1	3	0	5	1	2	2	1	1	0	0	1	2	0	3	1	1	0	0	3	4	5	2	4	1	0	0	1	5	1	0	0	2	1	0	1	5	0	0	1	1	0	1
0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	2	0	2	0	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0
0	0	2	0	0	0	0	4	0	0	0	1	2	0	1	1	1	0	0	0	1	0	2	1	0	0	0	0	3	2	0	1	0	0	3	1	0	2	3	1	0	0	2	1	20	1	0	0	1	0	0	0	0	0	3	1	0	0	0	0	3	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	4	1	0	0	2	0	0	0	0	1	0	0	2	1	1	1	0	0	0	0	0	0	0	1	2	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	0	4	0	1	1	0	0	2	1	0	2	2	1	0	0	0	1	0	3	4	0	3	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0	4	0	0	0	0	1	0	2	0	1	1	1	0	1	0	4	0	0	3	3	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	1	1	1	3	0	1	0	0	2	1	4	0	0	0	0	2	4	4	0	1	3	0	1	0	3	0	0	0	1	11	0	0	1	0	0	0	1	8	0	0	1	0	0	3	1	2	0	0	1	2	2	1	7	0	3	0	0	1	0	1	0	1	0	2	2	0	0	1	0	3	2	2	0	0	0	0	7	3	0	24	1	0	1	0	1	0	2	0	2	2	1	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	2	1	0	0	1	0	0	0	1	0	3	0	0	0	2	1	0	1	2	0	1	4	0	0	0	0	2	1	1	0	1	0	0	1	2	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	3	3	1	1	0	0	0	0	4	2	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	3	1	0	1	0	2	3	0	2	1	0	1	0	1	2	2	0	2	2	1	1	0	3	1	1	1	0	0	0	0	1	3	0	1	0	0	4	0	0	1	1	0	4	1	1	1	0	1	0	3	2	1	1	1	1	3	0	0	1	1	0	1	0	3	1	1	1	1	1	2	0	0	0	0	3	1	0	0	1	1	0	0	1	1	0	0	0	8	0	0	3	1	0	0	1	0	6	0	0	1	0	0	3	1	1	4	1	1	0	0	2	1	0	0	0	0	0	4	2	0	1	0	1	0	0
0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	2	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0	3	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	1	1	1	3	0	0	0	1	0	3	1	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	2	0	0	3	0	0	0	2	0	1	0	0	0	0	0	1	0	0	2	2	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	1	0	1	0	3	0	0	0	1	3	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	4	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	2	0	0	1	1	0	0	5	0	0	0	0	1	2	1	1	2	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	3	1	1	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	2	0	2	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	10	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	2	3	1	0	0	1	0	0	0	3	1	0	2	1	1	0	4	2	0	0	0	1	1	1	0	4	1	1	0	2	1	0	7	0	0	0	3	0	3	0	0	0	0	5	0	2	3	0	1	1	0	0	0	0	1	2	2	1	0	1	1	0	0	2	0	1	0	0	1	0	2	1	1	2	0	1	0	0	0	2	0	0	0	5	0	1	2	1	0	0	2	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	2	1	0	0	2	1	1	1	3	0	2
0	0	0	0	0	1	1	4	0	0	0	0	1	0	0	0	1	0	1	1	1	3	0	1	1	2	1	0	2	3	0	1	0	1	2	0	0	0	0	1	1	0	1	2	2	0	0	0	0	0	0	0	1	1	3	1	0	0	0	1	2	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	6	0	3	3	1	0	0	2	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	0	0	1	0	0	0	1	0	4	0	1	0	0	1	0	1	1	0	1	0	1	0	0	2	0	2	0	1	0	0	0	3	1	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	2	1	0	0	0	1	0	1	1	0	4	0	0	0	1	0	2	0	3	0	0	0	1	0	0	0	0	0	1	1	1	0	2	1	0	1	1	1	0	0	1	0	0	0	0	1	2	0	2	2	1	1	1	0	2	0	1	0	0	0	0	1	0	1	0	0	0	2	2	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	5	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	2	2	1	2	0	0	0	2	2	0	13	1	0	0	0	1	0	2	0	2	0	0	1	0	1	1	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	4	1	0	0	1	0	0	2	0	2	1	2	1	0	0	1	2	0	2	0	1	0	0	1	2	0	0	0	1	0	2	1	1	1	0	0	0	2	1	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	1	1	0	3	0	8	0	2	1	0	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	1	2	1	1	1	0	4	1	0	0	1	3	2	0	0	1	0	1	2	1	2	0	2	4	2	0	1	1	0	0	0	1	1	0	0	1	1	0	1	2	3	0	3	1	0	1	1	0	3	0	1	2	0	8	2	2	1	0	0	0	1	5	0	1	2	0	0	0	1	1	0	2	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	4	1	1	4	0	0	1	1	0	2	0	0	2	2	1	0	1	2	1	1	0	0	0	3	0	0	0	2	0	0	2	3	0	1	0	3	0	1
0	0	1	0	0	0	1	3	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	1	2	0	0	0	0	0	2	0	0	1	3	0	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	3
0	0	0	1	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	1	0	3	3	1	2	0	0	1	0	1	2	1	0	2	1	2	2	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	2	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	4	0	2	0	0	5	0	1	2	0	1	0	0	1	2	1	3	0	0	0	0	0	3	1	0	0	1	2	0	4	0	0	0	2	1	0	1	1	0	0	3	2	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	0	1	0	2	1	0	0	0	1	0	1	0	0	0	0	1	1	1	2	1	1	0	0	0	0	0	1	0	4	0	1	1	0	0	1	0	2	1	0	0	2	0	1	0	1	0	0	0	0	2	0	0	0	0	2	1	1	1	1	0	1	0	1	0	0	2	0	1	0	3	2	1	3	1	4	0	2	0	0	0	0	0	0	0	3	0	1	1	0	4	0	1	0	0	0	0	0	0	0	14	0	0	1	1	3	2	1	0	3	0	0	0	0	0	0	1	8	0	0	1	0	1	0	0	0	1	0	3	0	1	0	0	0	1	1	0	2	2	0	3	0	0	0	2	0	10	1	0	0	2	0	0	0	0	1	0	0	3	1	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	1	1	4	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	3	2	1	0	1	0	0	2	1	1	0	1	2	0	1	0	0	0	3	0	1	1	2	1	1	1	0	1	2	2	0	5	0	1	0	0	0	4	0	1	2	0	4	0	3	2	1	0	0	0	2	0	2	1	2	0	1	0	0	0	1	0	1	2	0	2	3	1	0	1	1	0	1	1	0	1	0	0	3	0	0	0	2	0	0	4	0	1	0	2	0	1	0	2	1	1	1	1	2	1	1	1	1	0	0	4	0	0	0	1	1	0	0	3	0	0	0	3	0	1
0	1	1	0	1	0	6	1	0	0	0	2	0	1	4	0	1	0	1	0	2	16	0	4	0	5	0	0	18	1	1	6	0	1	9	0	0	12	14	1	15	2	24	5	7	10	1	0	2	0	1	2	1	0	0	3	1	4	4	2	33	3	0	0	1	0	0	0	0	0	3	2	0	2	1	1	2	0	2	3	14	0	3	2	0	0	0	1	1	2	2	1	0	1	3	0	1	2	1	0	1	0	0	4	2	1	0	0	0	0	1	3	15	0	1	3	0	1	0	1	1	11	0	1	34	0	1	6	2	3	0	0	1	2	1	0	0	0	0	1	0	3	1	1	0	1	10	3	3	24	2	1	3	1	0	3	1	3	1	2	2	1	0	0	0	1	1	0	0	0	1	1	10	3	1	1	3	0	1	2	0	2	1	0	1	16	3	20	2	1	0	0	0	2	0	23	1	19	0	0	1	0	1	0	0	3	2	11	1	0	20	0	1	0	1	1	0	19	1	0	0	5	4	20	26	0	0	2	0	1	0	17	2	1	2	0	32	1	0	3	1	3	0	8	0	2	1	1	0	1	0	3	2	0	2	7	15	0	2	37	1	23	1	0	2	0	0	0	0	0	0	0	1	3	18	1	13	2	15	7	1	0	0	26	10	2	89	1	1	0	2	1	0	1	3	10	2	0	1	0	0	0	2	13	1	3	1	0	0	0	0	2	0	2	0	0	0	2	0	1	0	1	2	2	1	0	3	1	2	1	23	1	7	0	0	0	0	1	1	1	0	8	3	1	3	3	2	0	3	1	1	2	1	2	0	2	4	0	0	1	0	4	2	2	0	2	0	21	2	3	0	1	1	6	0	0	2	0	5	1	0	0	0	9	4	0	0	0	1	8	0	5	11	5	0	0	1	0	2	5	5	8	0	0	1	0	3	0	0	2	0	0	2	2	0	0	0	0	1	1	2	1	0	2	0	20	5	1	4	2	0	1	2	4	1	1	25	1	1	15	0	1	2	2	1	1	1	1	0	5	6	3	7	2	0	3	0	0	1	2	1	17	0	18	22	1	42	1	19	4	0	0	0	2	24	1	0	17	0	0	1	0	6	2	0	0	2	2	2	2	2	13	0	6	3	2	2	1	0	0	0	0	1	0	8	0	65	1	0	1	1	0	2	29	0	11	0	2	16	0	2	14	0	1	2	0	7	0	0	10	0	0	0	5	5	2	2	14	0	0	1	21	1	1
0	4	2	0	0	1	9	4	1	1	0	0	0	0	0	1	1	1	2	6	1	13	0	1	0	5	0	1	17	3	2	7	0	1	17	0	1	23	10	1	7	0	17	4	29	11	0	0	3	0	0	2	1	1	2	1	1	2	1	0	26	0	1	0	2	2	1	0	0	0	3	5	0	2	1	1	2	1	2	3	11	0	2	0	3	0	0	0	2	3	0	0	1	0	6	1	1	0	1	2	0	0	0	0	1	1	1	1	2	0	1	3	24	0	0	0	0	1	0	3	0	5	0	1	38	0	1	3	0	2	0	0	0	1	3	3	0	0	0	1	1	2	4	0	2	1	6	3	1	19	0	1	4	2	0	1	2	2	2	0	2	0	1	0	1	0	0	2	0	0	1	0	15	0	0	2	4	0	4	2	0	4	4	1	2	13	0	16	1	0	0	0	0	0	0	22	0	20	0	1	0	1	0	2	1	3	0	4	3	3	15	1	2	1	1	1	2	12	0	0	0	3	2	12	29	4	3	2	0	1	0	13	2	1	1	2	45	0	0	0	2	0	3	2	1	4	0	1	1	0	0	4	2	0	0	6	13	1	0	38	0	19	2	0	1	0	1	0	3	0	2	0	1	0	6	1	22	1	7	9	1	0	0	15	11	0	115	0	0	1	1	1	1	2	0	10	1	0	0	0	2	0	3	8	1	1	2	2	0	0	0	0	0	2	2	2	0	0	0	0	0	1	1	1	0	4	1	1	0	1	16	0	6	0	2	1	2	3	1	2	0	11	2	0	6	1	0	0	0	4	0	1	1	1	0	2	4	0	1	1	0	1	3	3	0	0	0	7	2	2	1	1	0	7	0	0	1	0	2	2	0	0	0	2	1	2	0	0	2	10	0	5	3	3	1	0	0	2	0	0	4	4	1	2	2	0	0	0	1	0	3	0	0	2	1	0	0	3	0	2	0	0	3	0	2	10	9	1	2	2	1	0	3	3	1	0	8	2	0	15	0	0	3	3	1	1	2	1	1	1	3	1	4	0	0	8	3	0	3	1	3	10	1	11	21	0	38	0	18	2	0	1	1	1	23	3	3	11	0	1	0	0	2	1	1	0	3	2	0	1	1	16	1	8	2	4	3	0	4	2	0	1	2	0	9	0	30	0	6	1	0	1	1	10	3	15	0	0	14	3	1	8	3	0	0	0	4	0	0	15	0	0	0	0	3	0	2	20	1	2	0	16	1	0
